Date,Year,Category,Payee,Description,Location,Zip Code,Type,Trx Numbers,Amount,,
3/22/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 9,22180,Cash in,,3489.2,,
9/29/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 7,94025,Cash out,,2198.7,,
5/25/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 8,94020,Cash out,,5947.2,,
3/24/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 6,94002,Cash out,,2727.9,,
1/23/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 2,94020,Cash out,,239.4,,
5/17/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 1,94070,Cash in,,11711.7,,
2/8/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 3,94003,Cash out,,3250.8,,
5/8/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 4,94404,Cash in,,9666.8,,
4/25/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 1,94070,Cash out,,3080.7,,
6/26/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 1,94070,Cash out,,3263.4,,
3/20/2023,2023,Revenue,In-Store Sales,Iced Coffee,Blue Pot 9,22180,Cash in,,3546.4,,
11/27/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 10,94070,Cash out,,2104.2,,
1/23/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 5,94401,Cash out,,4592.7,,
2/1/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 2,94020,Cash out,,1435,,
3/2/2022,2022,Revenue,In-Store Sales,Iced Coffee,Blue Pot 1,94070,Cash in,,11883.3,,
5/30/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 1,94070,Cash out,,5556.6,,
6/12/2023,2023,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 2,94020,Cash out,,3118.5,,
3/13/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 9,22180,Cash out,,1304.1,,
12/11/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 1,94070,Cash out,,6066.9,,
1/28/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 1,94070,Cash out,,5909.4,,
6/11/2023,2023,Expense,Utility Company,Electricity Bill,Blue Pot 6,94002,Cash out,,4396,,
4/2/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 8,94020,Cash in,,2945.8,,
3/20/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 3,94003,Cash out,,1814.4,,
4/14/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 1,94070,Cash in,,2002,,
2/2/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 1,94070,Cash out,,4328.1,,
6/10/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 5,94401,Cash out,,5852.7,,
7/29/2022,2022,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 7,94025,Cash out,,4548.6,,
5/31/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 3,94003,Cash out,,3068.1,,
2/18/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 9,22180,Cash out,,5890.5,,
1/27/2022,2022,Revenue,In-Store Sales,Hot Coffee,Blue Pot 7,94025,Cash in,,11068.2,,
5/5/2023,2023,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 1,94070,Cash out,,50000,,
9/30/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 2,94020,Cash in,,13284.7,,
9/9/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 2,94020,Cash out,,1404.9,,
12/29/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 9,22180,Cash out,,2709,,
1/17/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 3,94003,Cash out,,214.2,,
1/15/2023,2023,Cost,Coffee Supplier,Coffee Beans Purchase,Blue Pot 7,94025,Cash out,,1631.7,,
2/23/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 9,22180,Cash out,,4006.8,,
8/21/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 9,22180,Cash out,,1211,,
3/2/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 7,94025,Cash out,,1908.9,,
1/23/2022,2022,Cost,Local Bakery,Purchase of Pastries,Blue Pot 2,94020,Cash out,,2249.1,,
12/21/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 3,94003,Cash out,,3710.7,,
7/26/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 1,94070,Cash out,,3059,,
3/21/2023,2023,Revenue,In-Store Sales,Hot Coffee,Blue Pot 1,94070,Cash in,,12598.3,,
7/13/2022,2022,Cost,Local Dairy,Milk and Cream Purchase,Blue Pot 8,94020,Cash out,,230.58,,
2/27/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 7,94025,Cash in,,1186.9,,
1/12/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 5,94401,Cash in,,461.89,,
1/30/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 9,22180,Cash in,,637.78,,
4/15/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 9,22180,Cash out,,573.3,,
5/16/2022,2022,Cost,Equipment Supplier,Espresso Machine Purchase,Blue Pot 8,94020,Cash out,,475.65,,
2/9/2023,2023,Revenue,Online Orders,Website Sales,Blue Pot 7,94025,Cash in,,270.27,,
3/20/2022,2022,Revenue,Online Orders,Website Sales,Blue Pot 5,94401,Cash in,,127.27,,
12/10/2022,2022,Expense,Utility Company,Electricity Bill,Blue Pot 9,22180,Cash out,,419.3,,
2/10/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,126,,
10/19/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,9700,,20
11/1/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,8950,,
9/22/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5900,,
1/15/2023,2023,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,6500,,
4/18/2023,2023,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,8200,,
2/19/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,7050,,
2/28/2023,2023,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,6600,,
9/13/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,8550,,
8/13/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,9100,,
10/6/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,7300,,
4/27/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,6900,,
1/27/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,9600,,
6/28/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,4500,,
3/29/2023,2023,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,8050,,
6/12/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,6300,,
5/21/2023,2023,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,6800,,
11/10/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,9200,,
1/14/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,9200,,
10/18/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,7750,,
1/9/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,4900,,
11/26/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,6100,,
2/7/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5900,,
7/13/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5950,,
6/2/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,900,,
10/30/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,8500,,
5/23/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,9400,,
9/1/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,8750,,
1/22/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,9500,,
1/22/2023,2023,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,4900,,
7/30/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,9200,,
3/13/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,5750,,
2/22/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,4450,,
10/23/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,900,,
5/29/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,4300,,
8/15/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,7900,,
9/26/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,4500,,
6/13/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,7650,,
2/2/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,7350,,
11/12/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,9350,,
11/20/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,6850,,
7/25/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,4250,,
6/25/2023,2023,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,5750,,
11/22/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,900,,
12/20/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,9250,,
4/6/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,6700,,
3/16/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,5400,,
2/8/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,7550,,
2/12/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,4600,,
8/30/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6100,,
6/10/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,9200,,
3/2/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,6500,,
1/30/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,8450,,
2/4/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,5000,,
5/27/2023,2023,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5950,,
4/4/2023,2023,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,9000,,
4/29/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,4250,,
4/26/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,8650,,
4/30/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,5300,,
6/11/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,6500,,
9/1/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,9300,,
8/27/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,8400,,
10/3/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,4400,,
6/5/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6000,,
1/24/2023,2023,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,8200,,
11/22/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,9050,,
6/24/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,900,,
1/27/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,4900,,
10/10/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,4800,,
12/11/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,4350,,
1/26/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,7050,,
4/3/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,9600,,
2/6/2023,2023,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,7250,,
5/6/2023,2023,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,9100,,
3/4/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,7100,,
1/13/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,7850,,
5/12/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5150,,
1/25/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,7250,,
2/13/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,9250,,
10/22/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,9000,,
9/1/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,9100,,
8/29/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,5150,,
10/13/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,9200,,
7/15/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,5350,,
4/14/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,8650,,
3/27/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,5800,,
3/21/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,6650,,
3/23/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,9250,,
3/2/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,7500,,
3/6/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,8500,,
2/3/2023,2023,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6700,,
7/4/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,7300,,
9/26/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6200,,
6/1/2023,2023,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,5550,,
3/9/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,900,,
7/5/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5500,,
4/25/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,5350,,
12/6/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,8850,,
3/15/2023,2023,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,8200,,
6/26/2023,2023,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,4800,,
2/19/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,5350,,
3/11/2023,2023,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,6400,,
2/2/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,8500,,
3/20/2023,2023,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6700,,
2/14/2023,2023,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,7550,,
12/11/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,7550,,
3/11/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,7350,,
3/8/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,7100,,
7/28/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,9050,,
6/19/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,4550,,
6/18/2023,2023,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,7850,,
1/3/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,6750,,
11/24/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,5500,,
5/7/2023,2023,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,7950,,
7/18/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,5500,,
3/20/2023,2023,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6350,,
6/25/2023,2023,Expense,Payroll,Nick A,Blue Pot 8,94020,Cash out,,17000,340000,
1/5/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,4350,,
9/2/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,9300,,
2/9/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,4850,,
6/23/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,8650,,
4/25/2023,2023,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,5900,,
1/29/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,6400,,
3/21/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,5700,,
3/21/2023,2023,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,6350,,
3/6/2023,2023,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,6100,,
1/28/2023,2023,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,7550,,
8/14/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,9150,,
8/26/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,6950,,
11/3/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,8100,,
3/10/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,4500,,
10/4/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,8100,,
8/7/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,6250,,
3/12/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,5300,,
5/15/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,9650,,
3/10/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,6100,,
3/7/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,900,,
7/10/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,4800,,
7/11/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,8350,,
2/3/2023,2023,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,8350,,
9/2/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,7900,,
5/25/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,9300,,
6/19/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6700,,
11/25/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,6200,,
3/5/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,6800,,
3/18/2023,2023,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,5450,,
8/4/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5650,,
3/23/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,900,,
2/25/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,5300,,
3/10/2023,2023,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,6050,,
11/26/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,7600,,
3/28/2023,2023,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,7200,,
2/25/2023,2023,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,7600,,
2/17/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,7900,,
7/11/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,4950,,
9/28/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,5050,,
1/23/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,7950,,
12/14/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,8250,,
12/10/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,5800,,
2/2/2023,2023,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,4400,,
8/16/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,900,,
6/18/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,8150,,
6/24/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,9250,,
3/11/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,6450,,
2/19/2023,2023,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5700,,
4/28/2023,2023,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,7450,,
3/22/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,7450,,
8/10/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,8200,,
6/23/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,7000,,
9/23/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,8350,,
1/12/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,8550,,
6/11/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,8300,,
5/1/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,8800,,
7/27/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,8000,,
5/17/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,4600,,
9/26/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,7450,,
11/17/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,5000,,
5/9/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,7700,,
9/27/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,5600,,
11/24/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,8950,,
1/31/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,8300,,
3/29/2022,2022,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,4650,,
6/4/2023,2023,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,8900,,
2/27/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,5100,,
2/6/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6650,,
4/1/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,7300,,
2/23/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,4400,,
7/21/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,8050,,
8/11/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,4300,,
3/26/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,7550,,
10/27/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,8550,,
1/3/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,5600,,
11/17/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,5950,,
8/26/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,7600,,
1/30/2023,2023,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,6800,,
2/25/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,5850,,
10/14/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,4250,,
3/14/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,7000,,
6/1/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,4300,,
10/17/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,900,,
2/25/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,9450,,
10/15/2022,2022,Expense,Payroll,Chris V,Blue Pot 10,94070,Cash out,,9250,,
4/10/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,6050,,
1/2/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,6600,,
9/14/2022,2022,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,900,,
1/30/2023,2023,Expense,Payroll,Peter K,Blue Pot 4,94404,Cash out,,8000,,
5/28/2023,2023,Expense,Payroll,Mike A,Blue Pot 8,94020,Cash out,,7300,,
3/4/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,8700,,
1/18/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,9250,,
8/19/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,8100,,
6/3/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,9100,,
1/25/2023,2023,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,4350,,
3/16/2023,2023,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,8900,,
10/19/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,8000,,
1/18/2022,2022,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,7500,,
6/2/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5150,,
10/20/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,9000,,
1/30/2022,2022,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,7500,,
11/2/2022,2022,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,5850,,
3/16/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,7700,,
2/19/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,5200,,
5/28/2023,2023,Expense,Payroll,Priya G,Blue Pot 2,94020,Cash out,,8150,,
7/31/2022,2022,Expense,Payroll,Ben N,Blue Pot 5,94401,Cash out,,5700,,
5/21/2022,2022,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,7750,,
5/9/2023,2023,Expense,Payroll,Suzie P,Blue Pot 8,94020,Cash out,,7650,,
5/7/2022,2022,Expense,Payroll,Santosh P,Blue Pot 9,22180,Cash out,,5900,,
1/17/2023,2023,Expense,Payroll,Rajesh D,Blue Pot 6,94002,Cash out,,5650,,
5/7/2023,2023,Expense,Payroll,Melissa O,Blue Pot 5,94401,Cash out,,5250,,
6/2/2023,2023,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,6500,,
2/28/2022,2022,Expense,Payroll,Gita Z,Blue Pot 4,94404,Cash out,,8550,,
2/26/2022,2022,Expense,Payroll,John D,Blue Pot 2,94020,Cash out,,4550,,
11/18/2022,2022,Expense,Payroll,Evan B,Blue Pot 7,94025,Cash out,,7600,,
